Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,OBJECTID
"2018500262670","293172","93866",-3.515174,50.734542,"50","3","1","1",09/01/2018,"3",19:40:00,"581",E10000008,"6","0","6","30","0","-1","-1","0","0","1","4","2","2","0","0","1","1",E01020000,"566"
"2018500316312","293126","93726",-3.515785,50.733275,"50","3","2","1",10/07/2018,"3",09:03:00,"581",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020007,"566"
"2018500807456","293170","93865",-3.515203,50.734533,"50","3","1","1",24/10/2018,"4",06:40:00,"581",E10000008,"6","0","6","30","0","-1","-1","0","0","1","4","1","1","0","0","1","1",E01020007,"566"
"2018500277150","268175","104825",-3.873148,50.827902,"50","3","2","1",10/03/2018,"7",15:45:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020072,"569"
"2018500800242","268140","104552",-3.873546,50.82544,"50","2","2","1",25/08/2018,"7",11:48:00,"586",E10000008,"6","0","6","60","6","4","6","0","0","0","1","1","1","0","0","2","1",E01020072,"571"
"2018500800022","267842","113001",-3.880831,50.901309,"50","3","1","1",24/08/2018,"6",00:10:00,"586",E10000008,"3","377","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020073,"574"
"2018500802176","269673","109792",-3.853661,50.872884,"50","3","1","1",08/11/2018,"5",21:08:00,"586",E10000008,"3","377","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020073,"574"
"2018500326225","277981","93484",-3.730215,50.728114,"50","3","3","5",24/08/2018,"6",11:40:00,"586",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020082,"580"
"2018500800786","271728","92419",-3.818395,50.717194,"50","3","2","1",29/05/2018,"3",13:45:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020082,"580"
"2018500284172","277100","102132",-3.745584,50.805661,"50","2","2","1",02/04/2018,"2",19:30:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020083,"582"
"2018500294859","276054","102747",-3.76063,50.810966,"50","3","2","3",28/04/2018,"7",18:43:00,"586",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020083,"582"
"2018500800164","278066","102204",-3.731905,50.806512,"50","3","2","2",11/09/2018,"3",18:17:00,"586",E10000008,"3","377","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020083,"582"
"2018500802753","278207","102058",-3.729856,50.80523,"50","3","1","1",16/11/2018,"6",11:35:00,"586",E10000008,"3","377","6","60","0","-1","-1","0","0","0","1","2","2","7","0","2","1",E01020083,"582"
"2018500800498","279672","101585",-3.708919,50.801284,"50","3","1","1",01/10/2018,"2",20:35:00,"586",E10000008,"3","377","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020083,"583"
"2018500801468","280434","101331",-3.698028,50.799159,"50","3","2","1",02/11/2018,"6",11:37:00,"586",E10000008,"6","0","6","40","9","4","3","377","0","0","1","1","1","0","0","2","2",E01020083,"583"
"2018500293873","283416","98595",-3.654863,50.775173,"50","3","2","1",08/05/2018,"3",07:40:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020083,"584"
"2018500800044","285596","99112",-3.624119,50.780255,"50","3","1","1",26/08/2018,"1",23:30:00,"586",E10000008,"3","377","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020083,"584"
"2018500802252","285555","99134",-3.624707,50.780445,"50","3","2","1",20/11/2018,"3",11:30:00,"586",E10000008,"3","377","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020083,"584"
"2018500306324","273756","106606",-3.794561,50.845154,"50","3","1","1",28/05/2018,"2",10:54:00,"586",E10000008,"3","377","6","60","0","-1","-1","0","0","0","1","1","1","0","2","2","1",E01020070,"585"
"2018500800162","282369","113706",-3.674563,50.910792,"50","1","1","1",01/10/2018,"2",20:48:00,"586",E10000008,"4","3137","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020070,"587"
"2018500313061","282490","100648",-3.668648,50.79344,"50","3","1","1",09/07/2018,"2",23:34:00,"586",E10000008,"6","0","6","30","3","4","6","0","0","0","4","1","1","0","0","2","1",E01020061,"596"
"2018500269302","282328","100988",-3.671054,50.796464,"50","3","2","1",06/02/2018,"3",07:50:00,"586",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020069,"597"
"2018500802570","283022","100338",-3.661004,50.790762,"50","2","2","2",21/11/2018,"4",14:54:00,"586",E10000008,"3","377","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020060,"598"
"2018500310641","284763","101200",-3.636585,50.798859,"50","3","2","1",23/06/2018,"7",10:30:00,"586",E10000008,"3","3072","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020068,"602"
"2018500324729","284759","101200",-3.636641,50.798858,"50","3","2","2",18/08/2018,"7",17:40:00,"586",E10000008,"3","3072","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020068,"602"
"2018500802234","288174","97942",-3.58721,50.770241,"50","3","1","1",11/06/2018,"2",08:11:00,"586",E10000008,"3","377","6","30","8","4","6","0","0","0","1","1","1","0","0","2","1",E01020068,"603"
"2018500806591","289303","97449",-3.571057,50.766026,"50","2","2","2",08/12/2018,"7",09:00:00,"586",E10000008,"3","377","6","40","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020068,"603"
"2018500263162","288683","104577",-3.582008,50.829983,"50","2","1","2",14/01/2018,"1",19:18:00,"586",E10000008,"3","3072","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020068,"604"
"2018500802187","284488","113734",-3.644445,50.911472,"50","2","1","1",24/10/2018,"4",17:40:00,"586",E10000008,"4","3137","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020077,"606"
"2018500288240","295320","101814",-3.487011,50.806384,"50","3","1","1",09/04/2018,"2",00:45:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","5","1","1","0","0","2","2",E01020071,"613"
"2018500803005","294509","101781",-3.498508,50.80594,"50","2","1","1",28/11/2018,"4",07:25:00,"586",E10000008,"3","396","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","2",E01020071,"613"
"2018500309910","293673","109435",-3.512592,50.874593,"50","3","2","2",17/06/2018,"1",10:50:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020081,"617"
"2018500279287","290544","121955",-3.560811,50.986553,"50","2","1","1",15/03/2018,"5",02:26:00,"586",E10000008,"4","3227","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01020049,"618"
"2018500800130","288228","117208",-3.592334,50.943436,"50","2","1","2",10/09/2018,"2",11:51:00,"586",E10000008,"3","361","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020049,"620"
"2018500282736","289550","116856",-3.573418,50.940527,"50","3","1","1",29/03/2018,"5",15:24:00,"586",E10000008,"3","361","3","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020049,"621"
"2018500293399","289249","116902",-3.577714,50.940883,"50","1","2","2",11/05/2018,"6",03:12:00,"586",E10000008,"3","361","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020049,"621"
"2018500283106","295050","120580",-3.49624,50.975032,"50","3","1","1",21/03/2018,"4",00:15:00,"586",E10000008,"3","396","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020050,"623"
"2018500304058","293565","121612",-3.517686,50.984037,"50","3","1","2",25/02/2018,"1",11:40:00,"586",E10000008,"3","396","6","40","0","-1","-1","0","0","0","1","1","4","0","0","2","1",E01020050,"623"
"2018500316752","295644","123214",-3.488539,50.998819,"50","3","1","1",03/07/2018,"3",11:18:00,"586",E10000008,"4","3190","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020050,"623"
"2018500286701","296830","123199",-3.471639,50.998898,"50","3","1","1",11/04/2018,"4",17:05:00,"586",E10000008,"4","3227","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020050,"624"
"2018500275522","296018","114150",-3.480619,50.917406,"50","3","2","1",27/02/2018,"3",08:03:00,"586",E10000008,"3","361","3","50","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020047,"627"
"2018500802145","295172","113775",-3.492542,50.913882,"50","3","2","1",29/10/2018,"2",08:30:00,"586",E10000008,"3","361","1","60","1","4","3","3126","0","0","1","1","1","0","0","2","2",E01020048,"628"
"2018500812955","295346","113497",-3.489988,50.911414,"50","3","1","1",23/11/2018,"6",15:37:00,"586",E10000008,"3","3126","6","30","0","-1","-1","0","0","7","1","1","2","0","0","1","1",E01020048,"628"
"2018500271334","295637","113935",-3.485975,50.915404,"50","3","1","1",08/02/2018,"5",15:43:00,"586",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","2","2","0","0","1","1",E01020047,"629"
"2018500275505","295524","112793",-3.487255,50.905118,"50","3","2","1",22/02/2018,"5",14:00:00,"586",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1",E01020048,"630"
"2018500316130","295594","112768",-3.486253,50.904906,"50","3","1","1",16/07/2018,"2",10:00:00,"586",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","2",E01020048,"630"
"2018500298045","295925","113314",-3.481703,50.909874,"50","3","3","1",15/05/2018,"3",16:50:00,"586",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020047,"632"
"2018500263240","299419","114185",-3.432262,50.918324,"50","2","1","1",18/01/2018,"5",01:20:00,"586",E10000008,"3","361","3","40","0","-1","-1","0","0","0","6","5","2","4","0","2","1",E01020066,"635"
"2018500800349","296850","113458",-3.468591,50.911335,"50","3","2","3",29/09/2018,"7",18:00:00,"586",E10000008,"3","396","1","30","1","4","6","0","0","0","1","1","1","0","0","1","1",E01020065,"636"
"2018500801581","295250","112239",-3.490991,50.900088,"50","3","2","1",10/11/2018,"7",07:45:00,"586",E10000008,"3","396","1","30","1","4","3","3126","0","0","1","2","2","0","0","1","1",E01020052,"637"
"2018500288612","296117","112435",-3.478722,50.902007,"50","3","1","1",11/04/2018,"4",13:55:00,"586",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1",E01020052,"638"
"2018500801454","296128","112615",-3.478617,50.903627,"50","3","2","1",06/11/2018,"3",17:23:00,"586",E10000008,"3","396","6","30","3","4","6","0","0","0","7","5","2","0","0","1","1",E01020052,"638"
"2018500267996","296853","112647",-3.468319,50.904045,"50","3","2","1",27/01/2018,"7",12:36:00,"586",E10000008,"6","0","1","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01020053,"641"
"2018500273497","304669","114080",-3.357569,50.918272,"50","3","2","1",23/02/2018,"6",16:48:00,"586",E10000008,"3","361","1","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020045,"645"
"2018500277160","303320","114328",-3.37682,50.920277,"50","3","2","2",09/03/2018,"6",05:29:00,"586",E10000008,"6","0","6","30","3","4","6","0","0","0","5","1","2","0","0","2","1",E01020045,"645"
"2018500311343","303218","114875",-3.378416,50.925178,"50","2","3","2",29/06/2018,"6",22:23:00,"586",E10000008,"3","361","3","70","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020045,"645"
"2018500800520","304306","115046",-3.362986,50.926896,"50","3","2","1",16/10/2018,"3",11:49:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020045,"645"
"2018500807498","304005","114681",-3.367171,50.923565,"50","3","3","3",27/11/2018,"3",16:30:00,"586",E10000008,"3","361","3","40","0","-1","-1","0","0","0","6","2","2","4","0","2","1",E01020045,"645"
"2018500270870","305051","117643",-3.353066,50.950367,"50","3","2","1",05/02/2018,"2",08:45:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020046,"646"
"2018500291426","306183","115272",-3.336344,50.929237,"50","3","2","2",21/04/2018,"7",07:49:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020045,"647"
"2018500302053","304833","113952",-3.355203,50.917149,"50","3","2","1",22/05/2018,"3",14:15:00,"586",E10000008,"6","0","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020045,"647"
"2018500800062","304569","113738",-3.358902,50.915181,"50","3","2","1",30/08/2018,"5",11:30:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020045,"647"
"2018500800319","304446","113579",-3.360609,50.913731,"50","3","2","1",24/09/2018,"2",14:15:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020045,"647"
"2018500801885","304420","113568",-3.360976,50.913628,"50","3","1","1",08/09/2018,"7",10:41:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020045,"647"
"2018500804388","307493","116583",-3.318042,50.941235,"50","3","2","1",13/12/2018,"5",10:44:00,"586",E10000008,"6","0","6","40","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020046,"647"
"2018500314797","298016","109293",-3.450847,50.8741,"50","3","2","2",20/06/2018,"4",13:09:00,"586",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020059,"649"
"2018500800576","302504","109316",-3.387086,50.875082,"50","1","2","2",21/10/2018,"1",01:48:00,"586",E10000008,"4","3181","6","40","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020059,"649"
"2018500809148","302548","109465",-3.386501,50.876429,"50","2","2","2",18/12/2018,"3",12:27:00,"586",E10000008,"4","3181","6","40","9","4","6","0","0","0","1","4","2","0","0","2","1",E01020059,"649"
"2018500265806","305176","111914",-3.349795,50.898884,"50","2","2","1",02/02/2018,"6",18:59:00,"586",E10000008,"4","3440","6","60","3","4","6","0","0","0","6","1","1","0","0","2","1",E01020059,"650"
"2018500294517","303709","112216",-3.37073,50.901356,"50","2","2","2",31/03/2018,"7",02:43:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020059,"650"
"2018500325281","304183","113143",-3.364235,50.909768,"50","3","1","1",29/07/2018,"1",13:07:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020059,"650"
"2018500800431","299075","113169",-3.436873,50.909131,"50","2","3","1",09/10/2018,"3",06:55:00,"586",E10000008,"6","0","6","40","3","4","6","0","0","0","6","1","2","0","0","2","1",E01020059,"650"
"2018500801290","303673","112143",-3.371222,50.900693,"50","3","1","2",31/10/2018,"4",13:06:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020059,"650"
"2018500802864","302526","111888",-3.387461,50.898208,"50","2","1","1",10/11/2018,"7",14:00:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020059,"650"
"2018500802439","303302","115029",-3.377262,50.926576,"50","3","2","1",22/11/2018,"5",14:20:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020045,"651"
"2018500262711","302912","109409",-3.381314,50.875987,"50","3","2","1",07/01/2018,"1",19:00:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020062,"652"
"2018500269934","303518","111215",-3.373181,50.892325,"50","3","2","1",13/01/2018,"7",14:30:00,"586",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01020064,"652"
"2018500320652","303186","110086",-3.3776,50.882119,"50","3","2","2",08/08/2018,"4",15:53:00,"586",E10000008,"4","3181","6","40","3","4","6","0","0","0","1","9","2","0","0","2","1",E01020062,"652"
"2018500320739","303142","111089",-3.378492,50.891129,"50","3","2","2",15/08/2018,"4",20:00:00,"586",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020064,"652"
"2018500800018","303588","110371",-3.371963,50.884749,"50","3","3","1",24/08/2018,"6",12:30:00,"586",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","2","1",E01020062,"652"
"2018500800293","303309","111243",-3.376159,50.892541,"50","2","2","2",02/10/2018,"3",03:00:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020064,"652"
"2018500283197","306483","112693",-3.331414,50.9061,"50","3","1","1",01/04/2018,"1",19:22:00,"586",E10000008,"6","0","6","30","0","-1","-1","0","0","0","4","2","2","0","0","2","1",E01020063,"653"
"2018500312192","306840","112855",-3.32638,50.907614,"50","3","2","1",20/06/2018,"4",16:17:00,"586",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","2","0","0","2","1",E01020063,"653"
"2018500285866","309026","116365",-3.296174,50.939519,"50","3","2","1",06/04/2018,"6",15:24:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01020074,"655"
"2018500804344","309796","115178",-3.284923,50.928969,"50","2","1","2",18/11/2018,"1",02:00:00,"586",E10000008,"4","3391","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020074,"655"
"2018500810076","309656","113099",-3.286399,50.910256,"50","2","1","1",21/12/2018,"6",06:30:00,"586",E10000008,"6","0","6","30","0","-1","-1","0","0","0","6","4","2","0","0","2","2",E01020074,"655"
"2018500265407","302262","105929",-3.389619,50.844592,"50","3","1","1",24/01/2018,"4",09:26:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","5","2","0","0","2","1",E01020056,"660"
"2018500270923","302226","105518",-3.39002,50.840891,"50","3","1","2",06/02/2018,"3",23:30:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020056,"660"
"2018500273836","300178","102651",-3.418317,50.814767,"50","1","5","1",13/02/2018,"3",06:39:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","6","5","2","0","2","2","1",E01020056,"660"
"2018500309530","302275","105834",-3.389409,50.84374,"50","2","1","1",19/06/2018,"3",20:18:00,"586",E10000008,"1","5","3","70","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020056,"660"
"2018500330739","304529","107131",-3.357742,50.855777,"50","2","2","4",16/09/2018,"1",17:15:00,"586",E10000008,"3","373","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01020056,"660"
"2018500801880","300274","107953",-3.418399,50.862448,"50","3","2","1",07/11/2018,"4",10:29:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01020056,"660"
"2018500815741","304232","109173",-3.362496,50.874086,"50","3","1","3",23/12/2018,"1",00:55:00,"586",E10000008,"6","0","6","60","3","4","6","0","0","0","6","2","2","0","0","2","1",E01020056,"660"
"2018500261923","306025","106893",-3.336433,50.853883,"50","2","1","1",08/01/2018,"2",16:55:00,"586",E10000008,"3","373","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01020056,"661"
"2018500800182","307421","108237",-3.316947,50.866191,"50","3","1","5",15/09/2018,"7",23:23:00,"586",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01020056,"661"
